artist_name|title|release|track_id|start_of_fade_out|duration|year|artist_location
Lester Bowie|Organic Echo (Part II)|All The Magic!|TRAPUXT128F4230216|297.773|327.18322|0|Frederick, MD
Alejandro Lerner|No Hace Falta Que Lo Digas|Lernertres|TRAPVBP128F9308A86|254.729|263.6273|1984|
Wolfchant|Guardians Of The Forest|A Pagan Storm|TRAPVDC128F422C711|200.911|208.56118|2007|
La 5A Estacion|Ayer|Primera Toma|TRAPVFO128F9347D5B|126.711|135.8624|0|Bergen Norway
The Ataris|I Won't Spend Another Night Alone|So Long_ Astoria|TRAPVGB128F42725AF|247.403|257.85424|1999|Anderson, IN
Barry Manilow Featuring The Glenn Miller Orchestra with Debra Byrd|Don't Sit Under The Apple Tree|Singin' With The Big Bands|TRAPVJC128F4285891|168.67|172.06812|1994|Brooklyn, NY
Ronnie Milsap|How Great Thou Art|Then Sings My Soul: 24 Favorite Hymns & Gospel Songs|TRAPVPK128F9305F31|270.646|281.52118|0|Robbinsville, NC
Marc Shaiman|Fruits & Nuts|The Out of Towners|TRAPVPS128F423CD26|162.093|165.72036|0|
DJ Slugo|Bass To Bass|DJ Slugo Juke Chronicles Vol. 1|TRAPVRB128F92E7BF4|240.646|248.99873|0|
SKOLD vs. KMFDM|All Or Nothing|SKOLD vs. KMFDM|TRAPVRU128F9302300|298.446|303.22893|0|
Legion Of Green Men|Dubbaq|Baqontraq|TRAPVXQ128F425A974|382.973|396.77342|0|Burlington, Ontario, Canada
Glen Ricks|Out Of My Mind|Fall In Love|TRAPVXS128F9331A42|234.452|242.20689|0|
Faces|Stay With Me|The Best Of Faces: Good Boys When They're Asleep|TRAPVXU128F149E7CD|269.276|279.84934|1971|London, England
Enslavement Of Beauty|And Still I Wither|Traces O` Red|TRAPVYD12903CE0269|310.34|313.75628|1999|NORWAY
Aynsley Lister|Crazy|Equilibrium|TRAPVZR128F92F8FD0|222.999|227.10812|2009|
David Raksin|The Bad And The Beautiful|Hollywood Screen Gems - Vol 1|TRAPWGW128F92F8F7C|137.543|141.40036|0|Philadelphia, PA
Al Toomer|Finish the Job|Urban Messiah|TRAPWSV128F4294DF4|214.988|225.90649|0|
Nick Ingman|"The Marquis and the Scaffold (From ""Quills"")"|Quills|TRAPWTX128F428FE47|182.666|186.61832|0|London, England
Utopia|Hiroshima|RA|TRAPWXY128F14B0901|430.608|435.93098|0|ITALY
John Brown|Ms. Marseilles|Burbstrumentals_ Vol. 1|TRAPWYA12903CAF95F|113.972|113.97179|0|North Carolina
Toni Braxton|Let Me Show You The Way (Out)|More Than A Woman|TRAPWZW128F4292E66|248.262|258.48118|2002|Severn, MD
Tommy Overstreet|If I Miss You Again Tonight|The Best of Tommy Overstreet|TRAPXDK12903CC631E|156.305|169.22077|0|Oklahoma City, OK
Chris Brown|I Love U|Graffiti|TRAPXHQ128F9340E67|169.326|182.22975|0|Fairfax, California
Charlie Peacock|After Lovin You (Love Life Album Version)|Love Life|TRAPXNL128F4258C60|282.807|291.21261|1991|
Capone-N-Noreaga|Beef|Channel 10|TRAPXOE128F92FAB15|213.031|217.41669|2009|New York, NY [Queens]
Patric C|Find The Office|The Horrible Plans Of Flex Busterman|TRAPXRU128F932D676|230.69|236.82567|0|
Kitaro|Quasar|Spiritual Garden|TRAPXSL128F42305D6|410.07|410.06975|2006|Toyohashi, Japan
Jean-michel Rotin|Swing|L'integrale|TRAPXTG12903CE64CF|169.622|177.91955|0|FRANCE
Happy Mondays|"Wrote For Luck (12"" - Remastered version)"|Bummed|TRAPXTV128F423A363|331.465|342.59546|1988|Manchester, England
Flutlicht|Ahmea|Ahmea|TRAPXVE128F92DD085|506.352|513.56689|2000|
Alain Souchon|Le Bagad De Lann Bihoue|Collection|TRAPXZH128F92E1E72|218.134|231.31383|0|Casablanca, Morocco
Mil featuring Memphis Bleek|Street Sh***|Street Scriptures|TRAPYBS128F9309278|254.932|265.29914|0|
Prince With 94 East|Dance To The Music Of The World - Original Re-Mix (Practice Session)|Prince With 94 East's You Can Be My Teacher|TRAPYCB128F930CD70|360.757|364.5122|0|Minneapolis, MN
Fiasko|Hot Rod|Hot Rod|TRAPYCB128F9345A8E|403.2|403.19955|0|
Flickerstick|Coke (Live)|Causing A Catastrophe (Live)|TRAPYCR128F4289604|272.033|280.89424|0|
Bobby Darin|Drown In My Own Tears (LP Version)|Bobby Darin Sings Ray Charles|TRAPYGN128F42345D8|190.758|203.57179|0|New York, NY [The Bronx]
John Michael Talbot|Fan Into Flame|Meditations In The Spirit|TRAPYHA12903CED089|161.297|170.44853|0|Oklahoma City, OK
Malina|Druzya|Malina.Org.azm.ru|TRAPYID12903D09B0E|224.154|232.04526|0|Viareggio, Italy
A Skylit Drive|Ability To Create A War|She Watched The Sky|TRAPYML128F423DF98|82.866|88.86812|2007|California
Daughters|Pants_ Meet Shit|Canada Songs|TRAPYVH128F428CFD7|49.911|52.11383|2003|Providence, RI
The Waybacks|McHattie's Waltz|Devolver|TRAPZAW128F930FEEF|280.892|288.49587|2000|California - SF
Dropkick Murphys|Going Strong (Album Version)|The Gangs All Here|TRAPZJQ128F428A022|182.66|186.01751|0|Boston, MA
Josie|Heavy Heart (Album Version)|Unkunvenshunal Girl|TRAPZJV12903CCF414|293.907|303.20281|0|JAPAN
Amorphis|And I Hear You Call|My Kantele|TRAPZQI128F428CF18|272.167|280.97261|1997|
Dave Alvin|Somewhere In Time|Ashgrove|TRAPZQV128F9313F84|338.977|354.19383|0|Downey, CA
Illya Kuryaki And The Valderramas|Ninja Mental|Ninja Mental - Unplugged MTV|TRAPZYB128F9309217|224.821|233.97832|1996|Brewster New York USA
G Unit feat. 50 Cent|Tony Yayo Explosion|Tha Gangsta Mix|TRAPZYO128EF3519A2|101.433|101.43302|2002|ABD
Robben Ford|Ain't Got Nothin' But The Blues (Album Version)|Talk To Your Daughter|TRAPZZJ12903CC5190|265.381|278.96118|1988|Ukiah, CA
Ultimate Fakebook|Soaked In Cinnamon|This Will Be Laughing Week|TRAQACB128F4263F7B|183.275|183.27465|0|Manhattan, Kansas
Information Society|Make It Funky (Album Version)|Information Society|TRAQACX128F92FE83D|65.19|68.362|1988|Minneapolis, MN
Call To Preserve|Now And Forever|Unsinkable|TRAQADQ12903CDCEF5|156.067|165.82485|2006|Rockledge, Florida
Belle and Sebastian|I Could Be Dreaming|The BBC Sessions|TRAQAIW12903C9B61E|215.04|226.92526|1996|
GWAR|Slap U Around|This Toilet Earth|TRAQAMG128F934AED9|156.642|159.68608|1994|Antarctica
Little Capes|Like A Freza|Reggae Deluxe|TRAQAVX128F42A13D7|289.645|289.64526|0|
Johnny Pearson|Lets Go Amigos - Tail|KPM 1000 Series: Flamboyant Themes (Volume 4)|TRAQAXL12903C9AA01|17.606|17.60608|0|
Broadcast|Guardian Angel|Who's got the ball|TRAQAYU128EF340AD0|300.013|302.52363|0|Birmingham, England
Pinchers|My Heart Is Booked|Bandelero|TRAQBCD128F92EE352|213.42|221.88363|0|
Junior Reid|Skank and Dub|Double Top|TRAQBGF128F429C893|209.038|220.47302|0|Jamaica
Laurie Berkner|ABCD Medley|Whaddaya Think of That?|TRAQBGZ128F932CD62|175.299|182.22975|0|
Frank Stokes|It Won't Be Long Now|The Best Of Frank Stokes|TRAQBNL128F421DC67|183.827|188.89098|2005|Whitehaven, TN
Warrior King|Another Love Song|Hold The Faith|TRAQBNL128F4254D13|196.824|204.38159|2005|
Orquesta Sublime|Me Dicen El Feliz|A Bailar Boogaloo Con La Sublime (Digitally Remastered)|TRAQBSN12903CF6797|222.145|222.14485|0|Cuba
Xzibit featuring Jayo Felony and Method Man|Pu**y Pop|40 Dayz & 40 Nightz (Explicit)|TRAQBTT128F427AE7D|190.02|201.06404|0|Los Angeles CA
Hot Club Of Cowtown|Cabiria|Wishful Thinking|TRAQBTU128F931BB1D|199.918|203.96363|2009|Hughesdale Victoria Australia
The Roots / Jaguar|We Got You (Featuring Jaguar)|The Roots Come Alive|TRAQCBN128F1456991|39.183|39.18322|0|Philadelphia, Pennsylvania, U.S.
John Ottman|Entanglement|Fantastic Four|TRAQCCG128F14AD361|69.393|79.77751|2005|
Fabri Fibra|Alla Fine Di Tutto Questo|Chi Vuole Essere Fabri Fibra ?|TRAQCFH128F92FE30F|262.891|267.36281|2009|Senigallia, Italy
DJ Nasty|Sounds Of The City|Hot Sauce|TRAQCFJ128F92FFED9|196.841|206.70649|0|
Moss|Orchard|Moss|TRAQCIE12903D07754|246.567|261.48526|0|
Christoper Titus|The Impala Incident (The Fifth Annual End Of The World Tour)|The 5th Annual End Of The World Tour|TRAQCIO128EF34C3F7|119.666|119.66649|0|
In Extremo|Frei zu sein|Frei zu sein|TRAQCKG128F421C277|176.495|186.06975|2008|
The Incurables|Finally|Fade|TRAQCTA12903CCE568|255.837|276.63628|0|Missouri
Frank Caliendo|Now I'm All Over The Place_ Scoob (Album Version)|All Over The Place|TRAQCVQ128F92D2B3D|433.475|433.47546|2008|California
The Steeles|Left Behind|Left Behind|TRAQCXM128F4230BAD|228.902|241.26649|0|Minnesota
In Extremo|Signapur|Mein rasend Herz|TRAQDBO128F92ED2AC|225.448|233.74322|2005|
Guitar Shorty|History Of Jody|Shorty's Blues|TRAQDCD128F935F863|812.135|817.37098|0|Harlingen TX
Funeral For A Friend|Juneau [Live]|The Great Wide Open|TRAQDID128F92FF26D|248.674|251.21914|2007|Wales
Sugarbomb|Posterchild for Tragedy|Bully|TRAQDSN128F42934A2|257.747|260.93669|2001|
Tom Petty|Wildflowers (Album Version)|Wildflowers|TRAQDUR128F931B4E9|183.821|190.32771|1994|Gainesville, FL
Groove Karma|Come All Over Me|Come All Over Me|TRAQDVL128F9311923|199.488|206.78485|0|
Joan Sutherland|Handel: Alcina: Tornami a vagheggiar|Joan Sutherland|TRAQDWW12903CF4274|258.27|264.12363|0|
Love Jones|Matter Of Fact|Here's To The Losers|TRAQDXE128F92C3197|377.574|384.13016|1993|Louisville, KY
Jeff Beck|Head For Backstage Pass|Original Album Classics|TRAQDXL128F4260EB8|156.23|163.83955|1976|Wallington, Surrey, England
Skeeter Davis|Santa Claus Is Coming To Town|Country Christmas|TRAQDXM128F421F033|143.418|153.96526|1999|Dry Ridge, KY
Crystals|He's A Rebel|Phil Spector's Wall Of Sound Retrospective Phillies Sound 1961-1996|TRAQDYJ128F14989F8|139.163|150.90893|0|Nigeria
Bebe Winans / Stephanie Mills|Everyday|Love And Freedom|TRAQDZM128F426444D|310.526|324.93669|2000|Detroit, MI
Three 6 Mafia|Let's Plan A Robbery|Most Known Unknown (Screwed and Chopped)|TRAQDZZ128F42AF66A|213.603|213.60281|2005|Memphis, TN
Jaydee|Plastic Dreams|Optimo presents In Order To Edit|TRAQEEB128F9332D97|258.786|265.84771|1992|Washington
Flamin' Groovies|Carol|Teenage Head|TRAQEFY128F42A0036|190.578|195.39546|1999|San Francisco, CA
Vickie Winans|Boyfriends|Share the Laughter|TRAQEJH12903CF048F|105.424|108.45995|0|
Auf Der Maur|Taste You|Auf Der Maur|TRAQEKD128F425293D|261.637|277.89016|2004|
Kim English|Treat Me Right (Jon Cutler Album Version)|My Destiny|TRAQEKV128F147B762|283.162|292.5971|0|
Daniel Johnston|Come To Me Tonight|Frankenstein Love|TRAQELD128F4274F52|109.714|115.35628|1998|Sacramento, CA
Juan Carlos Baglietto|Todo A Mi Favor|Coleccion Aniversario|TRAQELO128F42595F5|213.031|218.09587|0|
Martin Sexton|Caught In The Rain|Black Sheep|TRAQEOG128F9353981|265.903|277.39383|1996|Syracuse, NY
Thriller U|Dancehall Man|Love Rule|TRAQEOO128F9336721|229.674|235.12771|0|
Jimmy Johnson|Country Preacher|North // South|TRAQESC128F92D9527|263.819|287.32036|0|Illinois
Behemoth|Chant For Eschaton 2000|Satanica|TRAQEUQ128F425282E|303.659|321.48853|1999|POLAND
Sick Puppies|Deliverance|Dressed Up As Life|TRAQEVV128EF34E413|190.902|190.9024|2006|Sydney, Australia
The Real Kids|Better Be Good|The Real Kids|TRAQEZO128F9345243|249.435|252.26404|1976|
Lee Ritenour|Good Question  (LP Version)|Rit_ Vol. 1|TRAQFCX128F423C1A4|207.819|223.45098|0|Hollywood, CA
The Jason Bonham Band|Bing|MAD HATTER|TRAQFDL128F427E823|287.115|290.19383|1992|NY - New York City
Poncho Sanchez / Dianne Reeves|Morning|Morning Cup Of Jazz|TRAQFEZ128F92E565D|340.468|355.05587|1999|Laredo, TX
Audio Pyper|Walk in the Park|Soweto Jumpoff|TRAQFGC12903CB9BCB|400.916|405.52444|0|
Oliver Lake Quintet|Only If You Live There|Talkin' Stick|TRAQFGE128F9322ADA|409.263|419.76118|0|
David Arkenstone|Waterfall (Spirit Of The Rainforest Album Version)|Spirit Of The Rainforest|TRAQFGR128EF34E7AF|343.905|363.41506|0|Tennessee
Mark Ashley|Operation Love|Heartbreak Boulevard|TRAQFHK128F92F3274|182.764|190.77179|0|
Roger Reynolds|Stereophonic Presentation - Kokoro_ Pt. 5|Process And Passion|TRAQFPB128F421FFC9|313.913|313.91302|0|
Alkonost|Dumy Moi-Zamicy Dal Nie...|Put Neprojdennyj|TRAQFPY12903C9EA62|538.587|542.87628|0|
A Ghost Devotion|Need Not|They'll All Believe_ There's Nothing Wrong With My Heart|TRAQFRC128F930D467|281.368|305.34485|0|
RyanDan|Always|RyanDan|TRAQFXU128F424DF7C|225.686|235.12771|2007|
Pelt|Track 04|Untitled|TRAQGHF128F4263CCB|210.82|225.98485|0|Kingston
The Last Eighth feat. Dumi Right(Zimbabwe Legit) and Skillz|No Mercy Remix (Cade Money Remix)|House of Stone|TRAQGID128F932232D|234.33|239.33342|2007|
Vivian|Bad Creation|Vivianism|TRAQGLM128EF356DEA|214.494|227.76118|2007|CANADA - Ontario
Annie Lennox|A Whiter Shade Of Pale|Medusa|TRAQGMY128F425A2F5|311.136|316.76036|1995|Aberdeen
Blink-182|All Of This|blink-182|TRAQGNV128C7196894|276.764|280.00608|2003|Poway, CA
We Show Up On Radar|Like a Bird Pulling Up At a Worm|A Loaf Of Bread_ A Container Of Milk And A Stick Of Butter|TRAQGWN12903CE658C|185.162|194.71628|0|nottingham
Michael Bloomfield|Buried Alive In The Blues|Live At The Old Waldorf|TRAQGWU128F93275F9|281.281|295.91465|0|
Cocoa Tea|I Can't Help|One Way|TRAQGXT128F4239CE0|229.988|237.89669|0|Kingston, Jamaica
The Rongetz Foundation|East|East|TRAQGZY128F425E791|376.245|390.37342|0|
Mase|Wanna Hurt Mase? (Album Version)|Harlem World *Cancelled*|TRAQHCG128E07951DA|250.729|263.18322|0|
Information Society|Seek 300|Don't Be Afraid|TRAQHHV128F92E0787|281.437|288.62649|1997|Minneapolis, MN
The Paul Butterfield Blues Band|Thank You Mr. Poobah ( Remastered 97' Version )|An Anthology: The Elektra Years|TRAQHHW128F14A8FF9|241.099|246.12526|0|
Catherine Howe|Going Home (Acoustic)|English Tale|TRAQHKA12903CD817A|191.483|203.44118|0|Yorkshire, England
Patric C|Everything Has Changed|The Horrible Plans Of Flex Busterman|TRAQHMP128F932D69C|280.462|286.4322|0|
Little Freddie King|Goin' Upstairs (Little Freddie King)|Messin' Around tha House|TRAQHNQ12903CA5676|307.13|312.63302|0|Louisiana
Radiohead|Fast-Track|Pyramid Song|TRAQHNX128E07822A7|188.14|197.45914|2001|Oxford, UK
Dimmu Borgir|The Chosen Legacy|In Sorte Diaboli|TRAQHOI128F4233163|252.935|259.02975|2007|Oslo, Norway
Jimmy Riley|Show Of Love|Magic|TRAQHOL128F422F029|221.124|233.7171|0|
Percy Faith & His Orchestra|Song From Moulin Rouge|16 Most Requested Songs Of The 1950s. Volume Two|TRAQHPK128F92E339B|192.145|195.02975|0|
David Arkenstone|Drifting|Chillout Lounge|TRAQHVX128F92E444A|257.538|272.74404|2009|Tennessee
Jellyfish|The Ghost At #1|Best!|TRAQHWF128F146FF11|203.999|216.60689|2006|San Francisco
Fuzz|Blues 666|Uno|TRAQHYE128F4275428|233.21|238.36689|0|Arizona
Rui Da Silva|Amidar (CCCP Mix)|Amidar|TRAQIBP12903CBD3E0|432.048|444.9171|0|London
Shakira|Donde Estas Corazon|The Remixes|TRAQICU128F4295BED|393.694|399.98649|1997|Barranquilla, Colombia
Faking David|Down A Notch|Freedom Of Expression|TRAQIDB128F9339E13|165.442|169.56036|0|
BassTurk|Unutmam|Bassturk|TRAQIHG128F424B549|242.236|259.05587|2008|
Connie Francis|You Were Only Fooling|Who's Sorry Now?...The Early Years 1955-58|TRAQIKC128F9303360|130.194|135.8624|0|Newark, NJ
Twista Featuring Cee-Lo|Hope  (Edited Album Version)|Kamikaze|TRAQIQP128E079505F|259.349|272.50893|2004|Chicago, IL
Johnny Cash|Lonesome To The Bone|Wanted Man: The Johnny Cash Collection|TRAQITZ128F4265E0E|156.415|162.29832|1974|Kingsland, AR
Curtis Mayfield|Soul Music (ReMastered)|Future Shock|TRAQIUE128F4286303|228.722|237.60934|2006|Chicago, IL
K-OS|The Avenue (Zack W. Remix)|Yes! 2-Disc Set|TRAQIWL12903CF2A34|279.899|282.43546|0|
The Mighty Clouds Of Joy|I've Come This Far by Faith|Gospel|TRAQIYQ12903CBAE8A|133.039|141.58322|0|Los Angeles, CA
Geier Sturzflug|Bruttosozialprodukt|Deutsche Hits CD1|TRAQJAM128F14AC5E8|180.814|186.51383|1982|
Alturas|Turu wilakuy|Entre tanto canto...|TRAQJAO128F93289C4|274.471|293.90322|0|
Spectra Soul|The Tube|Shogun Assassins EP Vol. 3|TRAQJAU128F42585AD|289.977|303.51628|2008|
F.I.R.|Si Xin De Li You|Unlimited|TRAQJBM128F428DA47|235.294|248.0322|0|
Dolly Parton|I'm Running Out Of Love|Just Because I'm A Woman|TRAQJFK128F428508A|116.5|125.33506|2008|Locust Ridge, TN
Stevie Ray Vaughan And Double Trouble|The House Is Rockin'|In Step|TRAQJGB128F426A9B6|168.306|168.30649|1994|Dallas, TX
The Glencastle Sound|Medley: Bobby Stenhouse; Braes Of Gleniffer; Girl In A Blue Dress|Our Scottish Heritage|TRAQJKM128F93578DA|3.552|3.5522|0|
Bruce Carroll|The Room|Boomerang|TRAQJLD128F9350D44|267.233|278.41261|0|
Glen Ricks|Magic Carpet Ride - Original|Glen Ricks' Rock My Boat|TRAQJLZ128F930BD03|157.989|167.49669|0|
Muse|Can't Take My Eyes Off You|Dead Star / In Your World|TRAQJMP128F92E3821|204.074|211.12118|0|UK
CoCo Lee|Mo Jing|COCO 1994-2008 Best Collection|TRAQJNA128F425D4F0|269.531|269.53098|0|
YZ|Love|The Legend Of Floyd Jones|TRAQJNQ12903CBD304|261.979|287.37261|0|
Brainchoke|Crystal Clear|Introspective|TRAQJOE128F92F1D58|83.273|87.14404|0|
Slim Whitman|China Doll|UK - 1955 - September|TRAQJOP128F424C3D2|164.809|170.81424|2002|Tampa, FL
Badmarsh & Shri|Dancing Drums|Dancing Drums|TRAQJSB128F1454BB2|478.894|497.13587|1997|
Groucho Marx|Show Fifteen with Bernard Sampson & Robert Sewell|Best Of The Radio Shows|TRAQKAH128F92D62A7|317.632|321.20118|0|FORT LAUDERDALE, Flevoland
Jeff Scott Soto|Colour My XTC|One Night In Madrid|TRAQKCG12903CBE810|295.184|298.05669|0|
Super700|The Other Side|Lovebites|TRAQKCW128F9352A52|44.756|47.28118|2009|
Tabu Ley Rochereau|Kassoule|Rochereau_ Sam Mangwana & l'African Fiesta National|TRAQKTC128F429211E|166.208|173.19138|0|Bundundu, Zaire
AZ|Aziatic (Outro)|Aziatic|TRAQKUB128F1460B81|60.212|60.21179|2002|Oakland, CA
The Clash|Inoculated City|London Calling / Combat Rock|TRAQKVC128F425E65C|116.686|130.63791|1982|London, England
Wendy Moten|Make This Love Last|Wendy Moten|TRAQKVM128F145BB26|221.344|230.37342|1992|Memphis, TN
Black History|Problem Inna the System|Reggae Salute|TRAQKZA128F9306913|237.819|251.402|2001|
Steve Green|Honor The Lord (He Holds The Keys Album Version)|He Holds the Keys|TRAQLIE128F931C3F3|144.486|147.40853|0|
Pink Floyd|The Grand Vizier's Garden Party (Entrance) (1994 Digital Remaster)|Ummagumma|TRAQLMY128F42313D6|60.133|60.13342|0|London, England
Judas Iscariot|Babylon|The Cold Earth Slept Below|TRAQLNE128F42AC1AF|389.671|393.89995|1995|DeKalb, Illinois, USA
Enrique Iglesias|Dicen Por Ahi|Cosas Del Amor|TRAQLOD128F145EC9D|219.208|229.0673|1998|Madrid, Spain
Eddy Arnold|Enclosed_ One Broken Heart|Country Lovers_ Vol. 2|TRAQLOT12903CE025B|151.632|156.21179|0|Madisonville, TN
Johnny Osbourne|Turn Me On|Black & White Vol. 2: Reggae Classics|TRAQLWZ12903CC77C2|263.268|271.5424|0|
Andreas Dorau|Du Verstehst Mich Nicht|40 Frauen / Im September|TRAQLXW128F4278459|254.949|267.36281|2005|
The Roots|100% Dundee|The Roots|TRAQMAK128F930D5F6|270.315|270.31465|0|Philadelphia, Pennsylvania, U.S.
The Merry Macs|Breezin' Along With the Breeze|Classic Years of The Merry Macs|TRAQMBA12903CD57EA|176.594|182.9873|0|Minneapolis, MN
Ashtrax|Future Traffic Song|Xtreme Control EP|TRAQMBC128F424FC8B|272.446|278.36036|2002|
D.O.W.N.|I Don't Give a F**k|Southern Slang|TRAQMCF128F4247415|223.997|239.72526|0|
Tito Rodriguez|Mango Del Monte|A Man And His Music  - El Inolvidable|TRAQMCM128F934CF43|169.268|176.5873|2001|San Juan, Puerto Rico
SNAP!|The First The Last Eternity (Till The End) (feat. Summer) (GDC Mix)|Attack - The Remixes Part 1|TRAQMDS128F9326C87|380.534|385.35791|0|Germany
California Oranges|Feel Better|Imperial Hearts|TRAQMKM128F92E4EDD|314.787|330.1873|0|Sacremento, CA
Anna Vissi|Den Me Agapas|Music Guide - Athens|TRAQMLV128F92F33CB|287.01|296.30649|0|
The Berzerker|Compromise|Dissimulate|TRAQMNB12903CDD58F|163.813|163.81342|2002|Melbourne, Australia
Ada Jane|The Queen's Treatment|Never Been Better|TRAQMNJ128F92E9D94|280.416|288.80934|0|
Flora Purim|Tomara (I Wish)|Encounter|TRAQMNQ128F4250FD8|232.594|242.83383|1994|Rio de Janeiro, Brazil
Virgil Moorefield|Get Moose and Squirrel|Unsettled Scores|TRAQMOX12903CAEBD7|147.72|155.8722|1995|
Ice_ Lucky Luciano_ Filero|Slab Ridaz (feat. Lucky Luciano & Filero)|Frozen Dreams|TRAQMTB128F92FEE3B|235.027|239.93424|0|Tennessee
GG Allin|Outskirts Of Life|Carnival Of Excess : Limited Edition - Original Mixes|TRAQMWJ12903D02BD4|188.262|198.84363|0|Lancaster, NH
Dallas Holm|A Broken Heart|Early Works|TRAQMWP12903CAC06F|260.899|273.00526|0|
Styles P|Styles P Speaks (Interlude)|The Art of War Volume 4|TRAQMYS128F930582B|57.573|57.57342|0|New York, NY [Queens]
The Game feat. Jim Jones Camron & Bezell|Certified Gangstas (featuring Jim Jones Camron & Bezell)|Westside Story Remix feat. Snoop Dogg & 50 Cent|TRAQMZB128EF351A09|210.233|210.23302|0|New Mexico
Simple Minds|Sanctify Yourself (Extended Remix)|Themes - Volume 3|TRAQMZG128F427C15C|413.222|435.3824|0|Glasgow, Scotland
Petra|Hollow Eyes (Beat The System Album Version)|Petraphonics|TRAQNEC128F14ADF01|230.917|242.62485|0|Fort Wayne, Indiana
Alexander O'Neal|When A Man Loves A Woman|Alex Loves...|TRAQNHD128F42438E2|179.119|183.11791|2008|Minneapolis, MN
Bionikworld|Party Favours|Preset 001 / Reset 001|TRAQNMM12903D00407|410.703|413.23057|0|
Jean Segurel|Sous les chataigniers|Les Fiances D'Auvergne|TRAQNMX128F427CAFB|142.164|144.97914|0|
Photek|124|Modus Operandi|TRAQNUS128F14698ED|414.83|421.19791|1997|Ipswich, England
Ashes to Ashes|Gemini|Big Moving Parts|TRAQNXY128EF35D3CB|238.005|247.84934|0|NORWAY
Band Of Horses|Plans (Cover Version - Original by Grizzly Bear)|Friend EP|TRAQOFP128F92FF669|192.604|205.24363|0|Brooklyn, NY
Bill Murk|Find us Faithful|Praise Keeper|TRAQOLQ128EF3531E3|290.418|298.9971|0|
Don & Juan|Are You Putting Me On The Shelf|Twirl Records Story Volume 10|TRAQOMM12903CC1D1C|130.287|136.04526|1995|Ohio
Simple Minds|Hunter And The Hunted (Live)|Silver Box|TRAQOOL128F93030A4|329.979|352.44363|1983|Glasgow, Scotland
Edmundo Ros|Happy Beat|The Latin Sounds of Edmundo Ros|TRAQOOU12903CBE70D|131.582|134.1122|0|Venezuela
Noemi|Per Colpa Tua|Sulla Mia Pelle Special Edition|TRAQOOW128F932FA3C|221.333|226.37669|2010|
Frederik|Hur hur murmioon|20 Suosikkia  / Se jokin sinulla on|TRAQOPC128F422850C|174.643|179.3824|0|
